6624	1794
6636	1804
6648	1809
6660	1815
6672	1821
6684	1825
6696	1830
6708	1834
6720	1837
6732	1841
6744	1845
6756	1851
6768	1855
6780	1859
6792	1863
6804	1867
6816	1872
6828	1876
6840	1880
6852	1886
6864	1890
6876	1896
6888	1902
6900	1908
6912	1912
6924	1916
6936	1920
6948	1924
6960	1930
6972	1945
6984	1952
6996	1958
7008	1965
7020	1973
7032	1995
7044	2010
7056	2015
7068	2021
7080	2027
7092	2032
7104	2036
7116	2041
7128	2045
7140	2051
7152	2055
7164	2059
7176	2064
7188	2071
7200	2076
7212	2081
7224	2085
7236	2089
7248	2097
7260	2104
7272	2109
7284	2115
7296	2124
7308	2156
7320	2172
7332	2179
7344	2188
7356	2196
7368	2207
7380	2214
7392	2221
7404	2232
7416	2239
7428	2245
7440	2252
7452	2257
7464	2262
7476	2267
7488	2271
7500	2276
7512	2281
7524	2286
7536	2293
7548	2298
7560	2303
7572	2308
7584	2313
7596	2318
7608	2322
7620	2327
7632	2332
7644	2336
7656	2341
7668	2346
7680	2350
7692	2355
7704	2361
7716	2366
7728	2371
7740	2378
7752	2384
7764	2391
7776	2396
7788	2403
7800	2408
7812	2414
7824	2419
7836	2426
7848	2431
7860	2438
7872	2443
7884	2457
7896	2463
7908	2470
7920	2475
7932	2480
7944	2486
7956	2494
7968	2502
7980	2510
7992	2515
8004	2521
8016	2529
8028	2537
8040	2545
8052	2551
8064	2557
8076	2566
8088	2574
8100	2585
8112	2593
8124	2601
8136	2608
8148	2616
8160	2629
8172	2640
8184	2653
8196	2662
8208	2671
8220	2679
8232	2688
8244	2697
8256	2705
8268	2716
8280	2726
8292	2739
8304	2750
8316	2764
8328	2782
8340	2793
8352	2802
8364	2809
8376	2815
8388	2822
8400	2831
8412	2840
8424	2848
8436	2854
8448	2860
8460	2866
8472	2875
8484	2883
8496	2889
8508	2898
8520	2905
8532	2910
8544	2916
8556	2922
8568	2928
8580	2935
8592	2943
8604	2950
8616	2959
8628	2968
8640	2974
8652	2979
8664	2986
8676	2992
8688	2998
8700	3005
8712	3011
8724	3020
8736	3028
8748	3036
8760	3043
8772	3053
8784	3059
8796	3067
8808	3076
8820	3083
8832	3093
8844	3103
8856	3113
